geo_code,year,naics,jobs
3515044,2006,52,85.0
3515044,2006,53,40.0
3515044,2006,54,175.0
3515044,2006,55,0.0
3515044,2006,56,120.0
3515044,2006,61,155.0
3515044,2006,62,225.0
3515044,2006,71,115.0
3515044,2006,72,145.0
3515044,2006,81,135.0
3515044,2006,91,110.0
3516010,2006,11,1430.0
3516010,2006,21,205.0
3516010,2006,22,495.0
3516010,2006,23,3515.0
3516010,2006,31-33,4840.0
3516010,2006,41,1370.0
3516010,2006,44-45,4865.0
3516010,2006,48-49,1475.0
3516010,2006,51,460.0
3516010,2006,52,920.0
3516010,2006,53,585.0
3516010,2006,54,1595.0
3516010,2006,55,0.0
3516010,2006,56,1835.0
3516010,2006,61,2270.0
3516010,2006,62,4185.0
3516010,2006,71,1045.0
3516010,2006,72,2045.0
3516010,2006,81,2090.0
3516010,2006,91,2010.0
3518001,2006,11,145.0
3518001,2006,21,125.0
3518001,2006,22,850.0
3518001,2006,23,3320.0
3518001,2006,31-33,5095.0
3518001,2006,41,3010.0
3518001,2006,44-45,5910.0
3518001,2006,48-49,2025.0
3518001,2006,51,2125.0
3518001,2006,52,4595.0
3518001,2006,53,1180.0
3518001,2006,54,4310.0
3518001,2006,55,95.0
3518001,2006,56,2340.0
3518001,2006,61,3005.0
3518001,2006,62,4250.0
3518001,2006,71,1035.0
3518001,2006,72,2275.0
3518001,2006,81,2110.0
3518001,2006,91,2265.0
3518005,2006,11,115.0
3518005,2006,21,80.0
3518005,2006,22,1065.0
3518005,2006,23,2895.0
3518005,2006,31-33,5860.0
3518005,2006,41,2915.0
3518005,2006,44-45,6730.0
3518005,2006,48-49,2400.0
3518005,2006,51,2005.0
3518005,2006,52,4410.0
3518005,2006,53,1030.0
3518005,2006,54,3420.0
3518005,2006,55,70.0
3518005,2006,56,2610.0
3518005,2006,61,2870.0
3518005,2006,62,4315.0
3518005,2006,71,750.0
3518005,2006,72,2475.0
3518005,2006,81,2185.0
3518005,2006,91,2530.0
3518009,2006,11,295.0
3518009,2006,21,120.0
3518009,2006,22,1945.0
3518009,2006,23,3495.0
3518009,2006,31-33,6540.0
3518009,2006,41,3555.0
3518009,2006,44-45,6925.0
3518009,2006,48-49,2355.0
3518009,2006,51,2255.0
3518009,2006,52,4505.0
3518009,2006,53,1395.0
3518009,2006,54,4810.0
3518009,2006,55,90.0
3518009,2006,56,2470.0
3518009,2006,61,4610.0
3518009,2006,62,5745.0
3518009,2006,71,1295.0
3518009,2006,72,3385.0
3518009,2006,81,2375.0
3518009,2006,91,3815.0
3518013,2006,11,285.0
3518013,2006,21,25.0
3518013,2006,22,1450.0
3518013,2006,23,5100.0
3518013,2006,31-33,12765.0
3518013,2006,41,3175.0
3518013,2006,44-45,9200.0
3518013,2006,48-49,3550.0
3518013,2006,51,1730.0
3518013,2006,52,2455.0
3518013,2006,53,1395.0
3518013,2006,54,3395.0
3518013,2006,55,60.0
3518013,2006,56,4890.0
3518013,2006,61,4960.0
3518013,2006,62,7175.0
3518013,2006,71,1245.0
3518013,2006,72,4420.0
3518013,2006,81,3635.0
3518013,2006,91,4080.0
3518017,2006,11,725.0
3518017,2006,21,0.0
3518017,2006,22,1805.0
3518017,2006,23,3130.0
3518017,2006,31-33,7115.0
3518017,2006,41,1860.0
3518017,2006,44-45,4640.0
3518017,2006,48-49,2015.0
3518017,2006,51,760.0
3518017,2006,52,1305.0
3518017,2006,53,665.0
3518017,2006,54,2005.0
3518017,2006,55,25.0
3518017,2006,56,1850.0
3518017,2006,61,2670.0
3518017,2006,62,4225.0
3518017,2006,71,630.0
3518017,2006,72,2300.0
3518017,2006,81,1860.0
3518017,2006,91,2310.0
3518020,2006,11,575.0
3518020,2006,21,15.0
3518020,2006,22,185.0
3518020,2006,23,995.0
3518020,2006,31-33,1545.0
3518020,2006,41,550.0
3518020,2006,44-45,1445.0
3518020,2006,48-49,550.0
3518020,2006,51,230.0
3518020,2006,52,415.0
3518020,2006,53,240.0
3518020,2006,54,660.0
3518020,2006,55,10.0
3518020,2006,56,485.0
3518020,2006,61,1000.0
3518020,2006,62,985.0
3518020,2006,71,480.0
3518020,2006,72,695.0
3518020,2006,81,625.0
3518020,2006,91,360.0
3518022,2006,11,0.0
3518022,2006,21,0.0
3518022,2006,22,0.0
3518022,2006,23,0.0
3518022,2006,31-33,0.0
3518022,2006,41,0.0
3518022,2006,44-45,10.0
3518022,2006,48-49,0.0
3518022,2006,51,0.0
3518022,2006,52,0.0
3518022,2006,53,0.0
3518022,2006,54,0.0
3518022,2006,55,0.0
3518022,2006,56,0.0
3518022,2006,61,0.0
3518022,2006,62,0.0
3518022,2006,71,10.0
3518022,2006,72,10.0
3518022,2006,81,0.0
3518022,2006,91,10.0
3518029,2006,11,455.0
3518029,2006,21,35.0
3518029,2006,22,125.0
3518029,2006,23,1170.0
3518029,2006,31-33,890.0
3518029,2006,41,715.0
3518029,2006,44-45,1010.0
3518029,2006,48-49,465.0
3518029,2006,51,190.0
3518029,2006,52,420.0
3518029,2006,53,285.0
3518029,2006,54,985.0
3518029,2006,55,20.0
3518029,2006,56,535.0
3518029,2006,61,885.0
3518029,2006,62,785.0
3518029,2006,71,430.0
3518029,2006,72,470.0
3518029,2006,81,400.0
3518029,2006,91,485.0
3518039,2006,11,365.0
3518039,2006,21,30.0
3518039,2006,22,65.0
3518039,2006,23,655.0
3518039,2006,31-33,710.0
3518039,2006,41,265.0
3518039,2006,44-45,740.0
3518039,2006,48-49,510.0
3518039,2006,51,65.0
3518039,2006,52,235.0
3518039,2006,53,135.0
3518039,2006,54,265.0
3518039,2006,55,0.0
3518039,2006,56,295.0
3518039,2006,61,330.0
3518039,2006,62,500.0
3518039,2006,71,210.0
3518039,2006,72,355.0
3518039,2006,81,265.0
3518039,2006,91,325.0
3519028,2006,11,265.0
3519028,2006,21,180.0
3519028,2006,22,730.0
3519028,2006,23,12245.0
3519028,2006,31-33,19285.0
3519028,2006,41,8235.0
3519028,2006,44-45,16325.0
3519028,2006,48-49,5245.0
3519028,2006,51,3340.0
3519028,2006,52,8200.0
3519028,2006,53,3130.0
3519028,2006,54,11840.0
3519028,2006,55,295.0
3519028,2006,56,4840.0
3519028,2006,61,9440.0
3519028,2006,62,9140.0
3519028,2006,71,2390.0
3519028,2006,72,5670.0
3519028,2006,81,6615.0
3519028,2006,91,3660.0
3519036,2006,11,355.0
3519036,2006,21,175.0
3519036,2006,22,845.0
3519036,2006,23,4875.0
3519036,2006,31-33,19420.0
3519036,2006,41,10585.0
3519036,2006,44-45,15700.0
3519036,2006,48-49,4020.0
3519036,2006,51,4870.0
3519036,2006,52,13105.0
3519036,2006,53,3710.0
3519036,2006,54,16070.0
3519036,2006,55,325.0
3519036,2006,56,6105.0
3519036,2006,61,8920.0
3519036,2006,62,10505.0
3519036,2006,71,2760.0
3519036,2006,72,9085.0
3519036,2006,81,6245.0
3519036,2006,91,3980.0
3519038,2006,11,145.0
3519038,2006,21,170.0
3519038,2006,22,620.0
3519038,2006,23,5010.0
3519038,2006,31-33,9450.0
3519038,2006,41,5995.0
3519038,2006,44-45,10325.0
3519038,2006,48-49,2540.0
3519038,2006,51,3220.0
3519038,2006,52,7710.0
3519038,2006,53,2910.0
3519038,2006,54,11200.0
3519038,2006,55,205.0
3519038,2006,56,3330.0
3519038,2006,61,5900.0
3519038,2006,62,6800.0
3519038,2006,71,1650.0
3519038,2006,72,4405.0
3519038,2006,81,4200.0
3519038,2006,91,3045.0
3519044,2006,11,275.0
3519044,2006,21,10.0
3519044,2006,22,125.0
3519044,2006,23,1400.0
3519044,2006,31-33,1385.0
3519044,2006,41,895.0
3519044,2006,44-45,1165.0
3519044,2006,48-49,450.0
3519044,2006,51,395.0
3519044,2006,52,840.0
3519044,2006,53,375.0
3519044,2006,54,1355.0
3519044,2006,55,45.0
3519044,2006,56,705.0
3519044,2006,61,965.0
3519044,2006,62,890.0
3519044,2006,71,495.0
3519044,2006,72,630.0
3519044,2006,81,525.0
3519044,2006,91,640.0
3519046,2006,11,80.0
3519046,2006,21,40.0
3519046,2006,22,200.0
3519046,2006,23,1775.0
3519046,2006,31-33,3275.0
3519046,2006,41,1975.0
3519046,2006,44-45,2905.0
3519046,2006,48-49,830.0
3519046,2006,51,840.0
3519046,2006,52,1585.0
3519046,2006,53,615.0
3519046,2006,54,2910.0
3519046,2006,55,40.0
3519046,2006,56,1290.0
3519046,2006,61,2240.0
3519046,2006,62,2130.0
3519046,2006,71,980.0
3519046,2006,72,1345.0
3519046,2006,81,1075.0
3519046,2006,91,1220.0
3519048,2006,11,135.0
3519048,2006,21,80.0
3519048,2006,22,370.0
3519048,2006,23,2345.0
3519048,2006,31-33,6125.0
3519048,2006,41,2580.0
3519048,2006,44-45,5435.0
3519048,2006,48-49,1510.0
3519048,2006,51,1250.0
3519048,2006,52,2145.0
3519048,2006,53,685.0
3519048,2006,54,3510.0
3519048,2006,55,60.0
3519048,2006,56,2030.0
3519048,2006,61,3185.0
3519048,2006,62,3785.0
3519048,2006,71,1040.0
3519048,2006,72,2520.0
3519048,2006,81,1820.0
3519048,2006,91,2105.0
3519049,2006,11,505.0
3519049,2006,21,25.0
3519049,2006,22,45.0
3519049,2006,23,1355.0
3519049,2006,31-33,1370.0
3519049,2006,41,680.0
3519049,2006,44-45,950.0
3519049,2006,48-49,485.0
3519049,2006,51,205.0
3519049,2006,52,485.0
3519049,2006,53,370.0
3519049,2006,54,1195.0
3519049,2006,55,80.0
3519049,2006,56,545.0
3519049,2006,61,700.0
3519049,2006,62,750.0
3519049,2006,71,360.0
3519049,2006,72,405.0
3519049,2006,81,500.0
3519049,2006,91,345.0
3519054,2006,11,225.0
3519054,2006,21,50.0
3519054,2006,22,120.0
3519054,2006,23,1120.0
3519054,2006,31-33,1540.0
3519054,2006,41,870.0
3519054,2006,44-45,1365.0
3519054,2006,48-49,500.0
3519054,2006,51,370.0
3519054,2006,52,450.0
3519054,2006,53,235.0
3519054,2006,54,880.0
3519054,2006,55,20.0
3519054,2006,56,575.0
3519054,2006,61,760.0
3519054,2006,62,1190.0
3519054,2006,71,345.0
3519054,2006,72,515.0
3519054,2006,81,545.0
3519054,2006,91,665.0
3519070,2006,11,340.0
3519070,2006,21,40.0
3519070,2006,22,190.0
3519070,2006,23,2545.0
3519070,2006,31-33,3450.0
3519070,2006,41,1400.0
3519070,2006,44-45,2755.0
3519070,2006,48-49,1300.0
3519070,2006,51,555.0
3519070,2006,52,840.0
3519070,2006,53,330.0
3519070,2006,54,1120.0
3519070,2006,55,10.0
3519070,2006,56,1390.0
3519070,2006,61,1420.0
3519070,2006,62,1890.0
3519070,2006,71,440.0
3519070,2006,72,1160.0
3519070,2006,81,1220.0
3519070,2006,91,1020.0
3520005,2006,11,2140.0
3520005,2006,21,2025.0
3520005,2006,22,6370.0
3520005,2006,23,63230.0
3520005,2006,31-33,153705.0
3520005,2006,41,61535.0
3520005,2006,44-45,130405.0
3520005,2006,48-49,51330.0
3520005,2006,51,60705.0
3520005,2006,52,98785.0
3520005,2006,53,33795.0
3520005,2006,54,141480.0
3520005,2006,55,2755.0
3520005,2006,56,74010.0
3520005,2006,61,88330.0
3520005,2006,62,116975.0
3520005,2006,71,30310.0
3520005,2006,72,83385.0
3520005,2006,81,65600.0
3520005,2006,91,44830.0
3521005,2006,11,755.0
3521005,2006,21,675.0
3521005,2006,22,1900.0
3521005,2006,23,18090.0
3521005,2006,31-33,56190.0
3521005,2006,41,28575.0
3521005,2006,44-45,41420.0
3521005,2006,48-49,27335.0
3521005,2006,51,10650.0
3521005,2006,52,25795.0
3521005,2006,53,8230.0
3521005,2006,54,33160.0
3521005,2006,55,725.0
3521005,2006,56,19390.0
3521005,2006,61,18815.0
3521005,2006,62,26855.0
3521005,2006,71,5075.0
3521005,2006,72,20660.0
3521005,2006,81,14760.0
3521005,2006,91,10650.0
3521010,2006,11,865.0
3521010,2006,21,245.0
3521010,2006,22,825.0
3521010,2006,23,12415.0
3521010,2006,31-33,50380.0
3521010,2006,41,18485.0
3521010,2006,44-45,25740.0
3521010,2006,48-49,26620.0
3521010,2006,51,5150.0
3521010,2006,52,10695.0
3521010,2006,53,4185.0
3521010,2006,54,12695.0
3521010,2006,55,335.0
3521010,2006,56,13880.0
3521010,2006,61,9915.0
3521010,2006,62,14565.0
3521010,2006,71,2485.0
3521010,2006,72,10430.0
3521010,2006,81,9515.0
3521010,2006,91,6835.0
3521024,2006,11,625.0
3521024,2006,21,60.0
3521024,2006,22,200.0
3521024,2006,23,3215.0
3521024,2006,31-33,4965.0
3521024,2006,41,2705.0
3521024,2006,44-45,3435.0
3521024,2006,48-49,2130.0
3521024,2006,51,570.0
3521024,2006,52,1160.0
3521024,2006,53,715.0
3521024,2006,54,2580.0
3521024,2006,55,20.0
3521024,2006,56,1390.0
3521024,2006,61,2100.0
3521024,2006,62,2085.0
3521024,2006,71,760.0
3521024,2006,72,1485.0
3521024,2006,81,1370.0
3521024,2006,91,1340.0
3522001,2006,11,195.0
3522001,2006,21,10.0
3522001,2006,22,0.0
3522001,2006,23,215.0
3522001,2006,31-33,190.0
3522001,2006,41,85.0
3522001,2006,44-45,190.0
3522001,2006,48-49,75.0
3522001,2006,51,20.0
3522001,2006,52,40.0
3522001,2006,53,15.0
3522001,2006,54,50.0
3522001,2006,55,0.0
3522001,2006,56,25.0
3522001,2006,61,60.0
3522001,2006,62,60.0
3522001,2006,71,45.0
3522001,2006,72,80.0
3522001,2006,81,80.0
3522001,2006,91,40.0
3522008,2006,11,145.0
3522008,2006,21,0.0
3522008,2006,22,20.0
3522008,2006,23,275.0
3522008,2006,31-33,340.0
3522008,2006,41,175.0
3522008,2006,44-45,185.0
3522008,2006,48-49,125.0
3522008,2006,51,25.0
3522008,2006,52,60.0
3522008,2006,53,65.0
3522008,2006,54,135.0
3522008,2006,55,0.0
3522008,2006,56,110.0
3522008,2006,61,145.0
3522008,2006,62,145.0
3522008,2006,71,45.0
3522008,2006,72,75.0
3522008,2006,81,110.0
3522008,2006,91,55.0
3522010,2006,11,90.0
3522010,2006,21,15.0
3522010,2006,22,10.0
3522010,2006,23,195.0
3522010,2006,31-33,270.0
3522010,2006,41,100.0
3522010,2006,44-45,190.0
3522010,2006,48-49,175.0
3522010,2006,51,25.0
3522010,2006,52,50.0
3522010,2006,53,15.0
3522010,2006,54,65.0
3522010,2006,55,0.0
3522010,2006,56,65.0
3522010,2006,61,40.0
3522010,2006,62,120.0
3522010,2006,71,15.0
3522010,2006,72,110.0
3522010,2006,81,90.0
3522010,2006,91,30.0
3522012,2006,11,115.0
3522012,2006,21,10.0
3522012,2006,22,45.0
3522012,2006,23,265.0
3522012,2006,31-33,610.0
3522012,2006,41,170.0
3522012,2006,44-45,405.0
3522012,2006,48-49,250.0
3522012,2006,51,65.0
3522012,2006,52,115.0
3522012,2006,53,135.0
3522012,2006,54,395.0
3522012,2006,55,0.0
3522012,2006,56,220.0
3522012,2006,61,270.0
3522012,2006,62,275.0
3522012,2006,71,120.0
3522012,2006,72,305.0
3522012,2006,81,155.0
3522012,2006,91,170.0
3522014,2006,11,55.0
3522014,2006,21,40.0
3522014,2006,22,125.0
3522014,2006,23,885.0
3522014,2006,31-33,2985.0
3522014,2006,41,985.0
3522014,2006,44-45,1950.0
3522014,2006,48-49,1030.0
3522014,2006,51,275.0
3522014,2006,52,355.0
3522014,2006,53,230.0
3522014,2006,54,495.0
3522014,2006,55,20.0
3522014,2006,56,680.0
3522014,2006,61,1000.0
3522014,2006,62,1300.0
3522014,2006,71,270.0
3522014,2006,72,1005.0
3522014,2006,81,745.0
3522014,2006,91,815.0
3522016,2006,11,100.0
3522016,2006,21,10.0
3522016,2006,22,15.0
3522016,2006,23,170.0
3522016,2006,31-33,325.0
3522016,2006,41,65.0
3522016,2006,44-45,165.0
3522016,2006,48-49,120.0
3522016,2006,51,40.0
3522016,2006,52,30.0
3522016,2006,53,15.0
3522016,2006,54,110.0
3522016,2006,55,0.0
3522016,2006,56,100.0
3522016,2006,61,115.0
3522016,2006,62,120.0
3522016,2006,71,80.0
3522016,2006,72,95.0
3522016,2006,81,70.0
3522016,2006,91,55.0
3522019,2006,11,180.0
3522019,2006,21,0.0
3522019,2006,22,0.0
3522019,2006,23,170.0
3522019,2006,31-33,320.0
3522019,2006,41,130.0
3522019,2006,44-45,130.0
3522019,2006,48-49,80.0
3522019,2006,51,40.0
3522019,2006,52,20.0
3522019,2006,53,30.0
3522019,2006,54,100.0
3522019,2006,55,0.0
3522019,2006,56,110.0
3522019,2006,61,45.0
3522019,2006,62,110.0
3522019,2006,71,25.0
3522019,2006,72,95.0
3522019,2006,81,120.0
3522019,2006,91,35.0
3522021,2006,11,45.0
3522021,2006,21,10.0
3522021,2006,22,25.0
3522021,2006,23,230.0
3522021,2006,31-33,575.0
3522021,2006,41,140.0
3522021,2006,44-45,275.0
3522021,2006,48-49,190.0
3522021,2006,51,20.0
3522021,2006,52,45.0
3522021,2006,53,25.0
3522021,2006,54,55.0
3522021,2006,55,0.0
3522021,2006,56,140.0
3522021,2006,61,125.0
3522021,2006,62,360.0
3522021,2006,71,15.0
3522021,2006,72,125.0
3522021,2006,81,115.0
3522021,2006,91,110.0
3523001,2006,11,155.0
3523001,2006,21,10.0
3523001,2006,22,25.0
3523001,2006,23,250.0
3523001,2006,31-33,575.0
3523001,2006,41,320.0
3523001,2006,44-45,380.0
3523001,2006,48-49,275.0
3523001,2006,51,70.0
3523001,2006,52,155.0
3523001,2006,53,90.0
3523001,2006,54,345.0
3523001,2006,55,0.0
3523001,2006,56,160.0
3523001,2006,61,260.0
3523001,2006,62,315.0
3523001,2006,71,45.0
3523001,2006,72,190.0
3523001,2006,81,275.0
3523001,2006,91,120.0
3523008,2006,11,550.0
3523008,2006,21,95.0
3523008,2006,22,290.0
3523008,2006,23,2765.0
3523008,2006,31-33,15985.0
3523008,2006,41,2875.0
3523008,2006,44-45,6330.0
3523008,2006,48-49,2280.0
3523008,2006,51,1200.0
3523008,2006,52,2240.0
3523008,2006,53,920.0
3523008,2006,54,4120.0
3523008,2006,55,45.0
3523008,2006,56,2500.0
3523008,2006,61,7430.0
3523008,2006,62,5640.0
3523008,2006,71,1170.0
3523008,2006,72,4000.0
3523008,2006,81,2730.0
3523008,2006,91,2600.0
3523009,2006,11,340.0
3523009,2006,21,25.0
3523009,2006,22,40.0
3523009,2006,23,615.0
3523009,2006,31-33,1200.0
3523009,2006,41,465.0
3523009,2006,44-45,600.0
3523009,2006,48-49,340.0
3523009,2006,51,70.0
3523009,2006,52,265.0
3523009,2006,53,105.0
3523009,2006,54,455.0
3523009,2006,55,10.0
3523009,2006,56,210.0
3523009,2006,61,560.0
3523009,2006,62,620.0
3523009,2006,71,165.0
3523009,2006,72,250.0
3523009,2006,81,430.0
3523009,2006,91,305.0
3523017,2006,11,355.0
3523017,2006,21,25.0
3523017,2006,22,20.0
3523017,2006,23,525.0
3523017,2006,31-33,980.0
3523017,2006,41,445.0
3523017,2006,44-45,625.0
3523017,2006,48-49,400.0
3523017,2006,51,125.0
3523017,2006,52,195.0
3523017,2006,53,130.0
3523017,2006,54,550.0
3523017,2006,55,35.0
3523017,2006,56,315.0
3523017,2006,61,355.0
3523017,2006,62,390.0
3523017,2006,71,185.0
3523017,2006,72,315.0
3523017,2006,81,400.0
3523017,2006,91,240.0
3523025,2006,11,555.0
3523025,2006,21,20.0
3523025,2006,22,70.0
3523025,2006,23,935.0
3523025,2006,31-33,3215.0
3523025,2006,41,565.0
3523025,2006,44-45,1220.0
3523025,2006,48-49,595.0
3523025,2006,51,210.0
3523025,2006,52,440.0
3523025,2006,53,235.0
3523025,2006,54,1010.0
3523025,2006,55,60.0
3523025,2006,56,575.0
3523025,2006,61,980.0
3523025,2006,62,1315.0
3523025,2006,71,355.0
3523025,2006,72,830.0
3523025,2006,81,715.0
3523025,2006,91,445.0
3523033,2006,11,1310.0
3523033,2006,21,15.0
3523033,2006,22,45.0
3523033,2006,23,535.0
3523033,2006,31-33,1005.0
3523033,2006,41,245.0
3523033,2006,44-45,380.0
3523033,2006,48-49,220.0
3523033,2006,51,55.0
3523033,2006,52,135.0
3523033,2006,53,45.0
3523033,2006,54,105.0
3523033,2006,55,0.0
3523033,2006,56,100.0
3523033,2006,61,250.0
3523033,2006,62,280.0
3523033,2006,71,45.0
3523033,2006,72,185.0
3523033,2006,81,270.0
3523033,2006,91,105.0
3523043,2006,11,590.0
3523043,2006,21,15.0
3523043,2006,22,55.0
3523043,2006,23,330.0
3523043,2006,31-33,1020.0
3523043,2006,41,220.0
3523043,2006,44-45,390.0
3523043,2006,48-49,200.0
3523043,2006,51,75.0
3523043,2006,52,65.0
3523043,2006,53,45.0
3523043,2006,54,60.0
3523043,2006,55,0.0
3523043,2006,56,155.0
3523043,2006,61,250.0
3523043,2006,62,480.0
3523043,2006,71,45.0
3523043,2006,72,200.0
3523043,2006,81,190.0
3523043,2006,91,45.0
3523050,2006,11,600.0
3523050,2006,21,20.0
3523050,2006,22,25.0
3523050,2006,23,510.0
3523050,2006,31-33,1420.0
3523050,2006,41,270.0
3523050,2006,44-45,595.0
3523050,2006,48-49,310.0
3523050,2006,51,60.0
3523050,2006,52,115.0
3523050,2006,53,45.0
3523050,2006,54,165.0
3523050,2006,55,0.0
3523050,2006,56,265.0
3523050,2006,61,160.0
3523050,2006,62,635.0
3523050,2006,71,45.0
3523050,2006,72,270.0
3523050,2006,81,300.0
3523050,2006,91,130.0
3524001,2006,11,170.0
3524001,2006,21,345.0
3524001,2006,22,645.0
3524001,2006,23,3770.0
3524001,2006,31-33,9720.0
3524001,2006,41,6505.0
3524001,2006,44-45,9625.0
3524001,2006,48-49,3970.0
3524001,2006,51,3170.0
3524001,2006,52,8305.0
3524001,2006,53,2325.0
3524001,2006,54,11520.0
3524001,2006,55,285.0
3524001,2006,56,3590.0
3524001,2006,61,6355.0
3524001,2006,62,6975.0
3524001,2006,71,1810.0
3524001,2006,72,4670.0
3524001,2006,81,3850.0
3524001,2006,91,3520.0
3524002,2006,11,460.0
3524002,2006,21,315.0
3524002,2006,22,445.0
3524002,2006,23,4120.0
3524002,2006,31-33,12000.0
3524002,2006,41,6855.0
3524002,2006,44-45,10735.0
3524002,2006,48-49,4125.0
3524002,2006,51,2460.0
3524002,2006,52,6240.0
3524002,2006,53,1980.0
3524002,2006,54,7905.0
3524002,2006,55,235.0
3524002,2006,56,3620.0
3524002,2006,61,6675.0
3524002,2006,62,8160.0
3524002,2006,71,1810.0
3524002,2006,72,5850.0
3524002,2006,81,3980.0
3524002,2006,91,3745.0
3524009,2006,11,525.0
3524009,2006,21,90.0
3524009,2006,22,215.0
3524009,2006,23,2015.0
3524009,2006,31-33,4425.0
3524009,2006,41,2960.0
3524009,2006,44-45,3360.0
3524009,2006,48-49,2085.0
3524009,2006,51,695.0
3524009,2006,52,1760.0
3524009,2006,53,620.0
3524009,2006,54,2685.0
3524009,2006,55,70.0
3524009,2006,56,1245.0
3524009,2006,61,2085.0
3524009,2006,62,2320.0
3524009,2006,71,735.0
3524009,2006,72,1690.0
3524009,2006,81,1535.0
3524009,2006,91,1470.0
3524015,2006,11,595.0
3524015,2006,21,125.0
3524015,2006,22,245.0
3524015,2006,23,2155.0
3524015,2006,31-33,5490.0
3524015,2006,41,2595.0
3524015,2006,44-45,3520.0
3524015,2006,48-49,1970.0
3524015,2006,51,675.0
3524015,2006,52,1230.0
3524015,2006,53,555.0
3524015,2006,54,2405.0
3524015,2006,55,50.0
3524015,2006,56,1195.0
3524015,2006,61,1940.0
3524015,2006,62,2080.0
3524015,2006,71,600.0
3524015,2006,72,1410.0
3524015,2006,81,1425.0
3524015,2006,91,1455.0
3525005,2006,11,3725.0
3525005,2006,21,430.0
3525005,2006,22,1310.0
3525005,2006,23,17485.0
3525005,2006,31-33,42525.0
3525005,2006,41,12020.0
3525005,2006,44-45,29595.0
3525005,2006,48-49,11740.0
3525005,2006,51,5250.0
3525005,2006,52,9745.0
3525005,2006,53,4515.0
3525005,2006,54,12735.0
3525005,2006,55,195.0
3525005,2006,56,12435.0
3525005,2006,61,20340.0
3525005,2006,62,30290.0
3525005,2006,71,5135.0
3525005,2006,72,16430.0
3525005,2006,81,12810.0
3525005,2006,91,10020.0
3526003,2006,11,155.0
3526003,2006,21,30.0
3526003,2006,22,105.0
3526003,2006,23,970.0
3526003,2006,31-33,1945.0
3526003,2006,41,520.0
3526003,2006,44-45,1670.0
3526003,2006,48-49,1195.0
3526003,2006,51,225.0
3526003,2006,52,300.0
3526003,2006,53,185.0
3526003,2006,54,700.0
3526003,2006,55,10.0
3526003,2006,56,800.0
3526003,2006,61,660.0
3526003,2006,62,1310.0
3526003,2006,71,1445.0
3526003,2006,72,1385.0
3526003,2006,81,695.0
3526003,2006,91,755.0
3526011,2006,11,125.0
3526011,2006,21,50.0
3526011,2006,22,95.0
3526011,2006,23,670.0
3526011,2006,31-33,1415.0
3526011,2006,41,295.0
3526011,2006,44-45,1170.0
3526011,2006,48-49,465.0
3526011,2006,51,180.0
3526011,2006,52,205.0
3526011,2006,53,130.0
3526011,2006,54,250.0
3526011,2006,55,10.0
3526011,2006,56,605.0
3526011,2006,61,450.0
3526011,2006,62,995.0
3526011,2006,71,350.0
3526011,2006,72,665.0
3526011,2006,81,585.0
3526011,2006,91,300.0
3526014,2006,11,410.0
3526014,2006,21,15.0
3526014,2006,22,20.0
3526014,2006,23,375.0
3526014,2006,31-33,530.0
3526014,2006,41,215.0
3526014,2006,44-45,355.0
3526014,2006,48-49,255.0
3526014,2006,51,25.0
3526014,2006,52,105.0
3526014,2006,53,25.0
3526014,2006,54,125.0
3526014,2006,55,0.0
3526014,2006,56,160.0
3526014,2006,61,150.0
3526014,2006,62,375.0
3526014,2006,71,70.0
3526014,2006,72,185.0
3526014,2006,81,165.0
3526014,2006,91,100.0
3526021,2006,11,745.0
3526021,2006,21,0.0
3526021,2006,22,40.0
3526021,2006,23,735.0
3526021,2006,31-33,1340.0
3526021,2006,41,485.0
3526021,2006,44-45,575.0
3526021,2006,48-49,480.0
3526021,2006,51,100.0
3526021,2006,52,215.0
3526021,2006,53,65.0
3526021,2006,54,190.0
3526021,2006,55,15.0
3526021,2006,56,225.0
3526021,2006,61,345.0
3526021,2006,62,665.0
3526021,2006,71,135.0
3526021,2006,72,345.0
3526021,2006,81,350.0
3526021,2006,91,205.0
3526028,2006,11,340.0
3526028,2006,21,10.0
3526028,2006,22,90.0
3526028,2006,23,535.0
3526028,2006,31-33,1090.0
3526028,2006,41,320.0
3526028,2006,44-45,880.0
3526028,2006,48-49,255.0
3526028,2006,51,105.0
3526028,2006,52,470.0
3526028,2006,53,115.0
3526028,2006,54,540.0
3526028,2006,55,0.0
3526028,2006,56,405.0
3526028,2006,61,865.0
3526028,2006,62,930.0
3526028,2006,71,340.0
3526028,2006,72,420.0
3526028,2006,81,385.0
3526028,2006,91,410.0
3526032,2006,11,290.0
3526032,2006,21,45.0
3526032,2006,22,105.0
3526032,2006,23,1630.0
3526032,2006,31-33,3865.0
3526032,2006,41,815.0
3526032,2006,44-45,3255.0
3526032,2006,48-49,1170.0
3526032,2006,51,470.0
3526032,2006,52,1180.0
3526032,2006,53,245.0
3526032,2006,54,735.0
3526032,2006,55,25.0
3526032,2006,56,1900.0
3526032,2006,61,1670.0
3526032,2006,62,2575.0
3526032,2006,71,1005.0
3526032,2006,72,2300.0
3526032,2006,81,1190.0
3526032,2006,91,1030.0
3526037,2006,11,110.0
3526037,2006,21,20.0
3526037,2006,22,90.0
3526037,2006,23,690.0
3526037,2006,31-33,1545.0
3526037,2006,41,510.0
3526037,2006,44-45,1300.0
3526037,2006,48-49,440.0
3526037,2006,51,100.0
3526037,2006,52,310.0
3526037,2006,53,220.0
